id,type,name,state,region,total_inflow,total_outflow,total_flow,edge_count,lat,lon,coordinate_status,geocode_priority,geocode_query,notes
NDMC-TX1,transplant_center,Sanford Bismarck Medical Center,North Dakota,Region  7,8,0,8,2,,,missing,3,"Sanford Bismarck Medical Center, North Dakota (transplant center hospital)",
FLJD-TX1,transplant_center,Memorial Regional Hospital/Joe DiMaggio Children's Hospital,Florida,Region  3,7,0,7,5,,,missing,3,"Memorial Regional Hospital/Joe DiMaggio Children's Hospital, Florida (transplant center hospital)",
TXCT-TX1,transplant_center,Seton Medical Center Austin,Texas,Region  4,7,0,7,4,30.3051,-97.7461,facility_or_city,3,"Seton Medical Center Austin, Texas (transplant center hospital)",nominatim_batch;review
TXDS-TX1,transplant_center,Dell Seton Medical Center at The University of Texas at Austin,Texas,Region  4,7,0,7,5,,,missing,3,"Dell Seton Medical Center at The University of Texas at Austin, Texas (transplant center hospital)",
ARCH-TX1,transplant_center,Arkansas Children's Hospital,Arkansas,Region  3,6,0,6,6,34.7408,-92.2916,facility_or_city,3,"Arkansas Children's Hospital, Arkansas (transplant center hospital)",nominatim_batch;review
PAPH-TX1,transplant_center,UPMC Hamot,Pennsylvania,Region  2,6,0,6,4,42.1338,-80.0873,facility_or_city,3,"UPMC Hamot, Pennsylvania (transplant center hospital)",nominatim_batch;review
TXCF-TX1,transplant_center,Cook Children's Medical Center,Texas,Region  4,6,0,6,4,32.7366,-97.3411,facility_or_city,3,"Cook Children's Medical Center, Texas (transplant center hospital)",nominatim_batch;review
TXDC-TX1,transplant_center,Driscoll Children's Hospital,Texas,Region  4,6,0,6,3,27.7487,-97.3865,facility_or_city,3,"Driscoll Children's Hospital, Texas (transplant center hospital)",nominatim_batch;review
IAVA-TX1,transplant_center,The Iowa City VA Health Care System,Iowa,Region  8,5,0,5,4,,,missing,3,"The Iowa City VA Health Care System, Iowa (transplant center hospital)",
MIDV-TX1,transplant_center,Corewell Health Helen DeVos Children's Hospital,Michigan,Region  10,3,0,3,3,,,missing,3,"Corewell Health Helen DeVos Children's Hospital, Michigan (transplant center hospital)",
NECH-TX1,transplant_center,Children’s Nebraska,Nebraska,Region  8,3,0,3,3,41.2608,-96.0418,facility_or_city,3,"Children’s Nebraska, Nebraska (transplant center hospital)",nominatim_batch;review
ALVA-TX1,transplant_center,,,,2,0,2,1,39.7837,-100.4459,facility_or_city,3,",  (transplant center hospital)",nominatim_batch;review
FLAC-TX1,transplant_center,Johns Hopkins All Children's Hospital,Florida,Region  3,2,0,2,2,27.7629,-82.6398,facility_or_city,3,"Johns Hopkins All Children's Hospital, Florida (transplant center hospital)",nominatim_batch;review
OKCM-TX1,transplant_center,Children's Hospital of Oklahoma,Oklahoma,Region  4,2,0,2,2,,,missing,3,"Children's Hospital of Oklahoma, Oklahoma (transplant center hospital)",
PRCC-TX1,transplant_center,Cardiovascular Center of Puerto Rico and the Caribbean,Puerto Rico,Region  3,2,0,2,1,,,missing,3,"Cardiovascular Center of Puerto Rico and the Caribbean, Puerto Rico (transplant center hospital)",
MNCM-TX1,transplant_center,Children's Minnesota,Minnesota,Region  7,1,0,1,1,44.9578,-93.2732,facility_or_city,3,"Children's Minnesota, Minnesota (transplant center hospital)",nominatim_batch;review
PASC-TX1,transplant_center,St. Christopher's Hospital for Children,Pennsylvania,Region  2,1,0,1,1,40.0063,-75.1256,facility_or_city,3,"St. Christopher's Hospital for Children, Pennsylvania (transplant center hospital)",nominatim_batch;review
VACH-TX1,transplant_center,Children's Hospital of the King's Daughters,Virginia,Region  11,1,0,1,1,36.8622,-76.302,facility_or_city,3,"Children's Hospital of the King's Daughters, Virginia (transplant center hospital)",nominatim_batch;review
